turma,periodo,professor,horario,cod_disciplina,,
1,2023.1,FRANCISCO VALTER FREITAS (60h),3M1234,ODT0061,,
1,2023.1,LILIANA VICENTE MELO DE LUCAS REZENDE (60h),4T2345,ODT0087,,
1,2023.1,NEWTON CHAVES BRAGA (60h),4T2345,ODT0087,,
1,2023.1,LUCAS FERNANDO TABATA (60h),4T2345,ODT0087,,
1,2023.1,FERNANDA CRISTINA PIMENTEL GARCIA (30h),4T2345,ODT0087,,
1,2023.1,MALTHUS FONSECA GALVAO (30h),6T45,ODT0091,,
1,2023.1,AN TIEN LI (60h),6T2345,ODT0108,,
1,2023.1,JANINE DELLA VALLE ARAKI (60h),6T2345,ODT0108,,
1,2023.1,AN TIEN LI (45h),6M1234,ODT0145,,
1,2023.1,JANINE DELLA VALLE ARAKI (60h),6M1234,ODT0145,,
1,2023.1,ROBERTO MACHADO CRUZ (60h),2N1234,ODT0149,,
1,2023.1,ELIETE NEVES DA SILVA GUERRA (60h),4T2345,ODT0151,,
1,2023.1,NAILE DAME TEIXEIRA (30h),3M1234 5M12,ODT0152,,
1,2023.1,PAULO TADEU DE SOUZA FIGUEIREDO (30h),3M1234 5M12,ODT0152,,
1,2023.1,NILCE SANTOS DE MELO (90h),3M1234 5M12,ODT0152,,
1,2023.1,ANDRE FERREIRA LEITE (15h),3M1234 5M12,ODT0152,,
1,2023.1,CARLA RUFFEIL MOREIRA MESQUITA (30h),3M1234 5M12,ODT0152,,
1,2023.1,ELIETE NEVES DA SILVA GUERRA (90h),3M1234 5M12,ODT0152,,
1,2023.1,LILIAN MARLY DE PAULA (90h),3M1234 5M12,ODT0152,,
1,2023.1,NICOLE AIMEE RODRIGUES JOSE (60h),3M1234 5M12,ODT0152,,
1,2023.1,NILCE SANTOS DE MELO (30h),5M1234,ODT0154,,
1,2023.1,LILIAN MARLY DE PAULA (30h),5M1234,ODT0154,,
1,2023.1,CARLA RUFFEIL MOREIRA MESQUITA (30h),5M1234,ODT0154,,
1,2023.1,PAULO TADEU DE SOUZA FIGUEIREDO (30h),5M1234,ODT0154,,
1,2023.1,SERGIO BRUZADELLI MACEDO (30h),5M1234,ODT0154,,
1,2023.1,ANDRE FERREIRA LEITE (30h),5M1234,ODT0154,,
1,2023.1,ANDRE LUIS VIEIRA CORTEZ (30h),5M1234,ODT0154,,
1,2023.1,FLAVIANA SOARES ROCHA (30h),5M1234,ODT0154,,
1,2023.1,TIAGO ARAUJO COELHO DE SOUZA (60h),4M1234,ODT0155,,
1,2023.1,GILBERTO ALFREDO PUCCA JUNIOR (60h),4M1234,ODT0155,,
1,2023.1,FABIO CARNEIRO MARTINS (30h),4M1234,ODT0155,,
1,2023.1,ELIETE NEVES DA SILVA GUERRA (60h),2T2345,ODT0156,,
1,2023.1,NILCE SANTOS DE MELO (60h),2T2345,ODT0156,,
1,2023.1,FERNANDA CRISTINA PIMENTEL GARCIA (15h),6M1234  2T2345,ODT0157,,
1,2023.1,PAULO TADEU DE SOUZA FIGUEIREDO (30h),6M1234  2T2345,ODT0157,,
1,2023.1,ANDRE FERREIRA LEITE (30h),6M1234  2T2345,ODT0157,,
1,2023.1,LILIAN MARLY DE PAULA (30h),6M1234  2T2345,ODT0157,,
1,2023.1,RAYSSA FERREIRA ZANATTA (60h),6M1234  2T2345,ODT0157,,
1,2023.1,BRUNA FRIZON GREGGIANIN (75h),6M1234  2T2345,ODT0157,,
1,2023.1,FRANCISCO VALTER FREITAS (75h),6M1234  2T2345,ODT0157,,
1,2023.1,MARIA DO CARMO MACHADO GUIMARAES (75h),6M1234  2T2345,ODT0157,,
1,2023.1,VALERIA MARTINS DE ARAUJO CARNEIRO (75h),6M1234  2T2345,ODT0157,,
1,2023.1,LEONARDO FERNANDES DA CUNHA (75h),6M1234  2T2345,ODT0157,,
1,2023.1,NICOLE AIMEE RODRIGUES JOSE (75h),6M1234  2T2345,ODT0157,,
1,2023.1,FABRICIA ARAUJO PEREIRA (75h),6M1234  2T2345,ODT0157,,
1,2023.1,CARLA RUFFEIL MOREIRA MESQUITA (30h),6M1234  2T2345,ODT0157,,
1,2023.1,LAUDIMAR ALVES DE OLIVEIRA (60h),5M1234,ODT0158,,
1,2023.1,ALINE URSULA ROCHA FERNANDES (30h),5T23,ODT0159,,
1,2023.1,RODRIGO ANTONIO DE MEDEIROS (30h),5T23,ODT0159,,
1,2023.1,EVELYN MIKAELA KOGAWA (30h),5T23,ODT0159,,
59,2023.1,ANA PAULA CAMPOS GURGEL (60h),2345T6,PRO0001,,
60,2023.1,ANDRE GONCALVES DA COSTA (60h),2345T6,PRO0001,,
61,2023.1,CAROLINA PESCATORI CANDIDO DA SILVA (60h),2345T6,PRO0001,,
62,2023.1,CRISTIANE GUINANCIO (60h),2345T6,PRO0001,,
63,2023.1,CYNTHIA NOJIMOTO (60h),2345T6,PRO0001,,
64,2023.1,ELIEL AMERICO SANTANA DA SILVA (60h),7N1234,PRO0001,,
65,2023.1,ERICA MITIE UMAKOSHI KUNIOCHI (60h),2345T6,PRO0001,,
66,2023.1,FREDERICO FLOSCULO PINHEIRO BARRETO (60h),2345T6,PRO0001,,
67,2023.1,GABRIELA DE SOUZA TENORIO (60h),2345T6,PRO0001,,
68,2023.1,GUSTAVO DE LUNA SALES (60h),2345T6,PRO0001,,
69,2023.1,IVAN MANOEL REZENDE DO VALLE (60h),2345T6,PRO0001,,
70,2023.1,JOARA CRONEMBERGER RIBEIRO SILVA (60h),2345T6,PRO0001,,
71,2023.1,LIZA MARIA SOUZA DE ANDRADE (60h),2345T6,PRO0001,,
72,2023.1,MARIA CLAUDIA CANDEIA DE SOUZA (60h),2345T6,PRO0001,,
73,2023.1,MARIBEL DEL CARMEN ALIAGA FUENTES (60h),2345T6,PRO0001,,
74,2023.1,OSCAR LUIS FERREIRA (60h),2345T6,PRO0001,,
75,2023.1,PATRICIA SILVA GOMES (60h),2345T6,PRO0001,,
76,2023.1,RENAN DO NASCIMENTO BALZANI (60h),2345T6,PRO0001,,
77,2023.1,VANIA RAQUEL TELES LOUREIRO (60h),2345T6,PRO0001,,
78,2023.1,MARIA CLAUDIA CANDEIA DE SOUZA (60h),7T2345,PRO0001,,
79,2023.1,RENAN DO NASCIMENTO BALZANI (60h),7N1234,PRO0001,,
80,2023.1,CARLOS HENRIQUE MAGALHAES DE LIMA (60h),7N1234,PRO0001,,
81,2023.1,CRISTIANE GUINANCIO (60h),7N1234,PRO0001,,
82,2023.1,FLAVIANA BARRETO LIRA (60h),2345T6,PRO0001,,
83,2023.1,MARIA CECILIA FILGUEIRAS LIMA GABRIELE (60h),2345T6,PRO0001,,
84,2023.1,CAIO FREDERICO E SILVA (60h),2345T6,PRO0001,,
85,2023.1,LUIZ PEDRO DE MELO CESAR (60h),2345T6,PRO0001,,
1,2023.1,VANIA RAQUEL TELES LOUREIRO (60h),7M2345,PRO0002,,
1,2023.1,ORLANDO VINICIUS RANGEL NUNES (60h),7M2345,PRO0002,,
1,2023.1,DANIELA DINIZ RODRIGUES (30h),7M34,PRO0007,,
2,2023.1,DANIELA DINIZ RODRIGUES (30h),7M12,PRO0007,,
2,2023.1,BRUNO PEDRO ALVES DE CAMPOS (90h),35N123,PRO0008,,
1,2023.1,FREDERICO FLOSCULO PINHEIRO BARRETO (30h),2T45,PRO0009,,
2,2023.1,MARIA CLAUDIA CANDEIA DE SOUZA (120h),24M1234,PRO0011,,
2,2023.1,ALINE STEFANIA ZIM (120h),24M1234,PRO0011,,
3,2023.1,CARLOS HENRIQUE MAGALHAES DE LIMA (120h),24N1234,PRO0011,,
1,2023.1,NEANDER FURTADO SILVA (120h),24M1234,PRO0013,,
2,2023.1,MARIA CECILIA FILGUEIRAS LIMA GABRIELE (120h),24M1234,PRO0013,,
3,2023.1,ELIEL AMERICO SANTANA DA SILVA (120h),24N1234,PRO0013,,
3,2023.1,MARCIA URBANO TRONCOSO (120h),24N1234,PRO0013,,
1,2023.1,MARIBEL DEL CARMEN ALIAGA FUENTES (120h),24N1234,PRO0015,,
1,2023.1,BRUNO PEDRO ALVES DE CAMPOS (120h),24N1234,PRO0015,,
3,2023.1,CRISTIANE GUINANCIO (120h),24M1234,PRO0015,,
3,2023.1,AMANDA RAFAELLY CASE MONTEIRO (60h),24M1234,PRO0015,,
1,2023.1,GUSTAVO DE LUNA SALES (120h),46N1234,PRO0016,,
2,2023.1,GUSTAVO DE LUNA SALES (120h),46N1234,PRO0016,,
3,2023.1,IVAN MANOEL REZENDE DO VALLE (120h),24M1234,PRO0016,,
3,2023.1,JOARA CRONEMBERGER RIBEIRO SILVA (120h),24M1234,PRO0016,,
1,2023.1,CYNTHIA NOJIMOTO (120h),35N1234,PRO0017,,
1,2023.1,LUDMILA SANTOS DE ANDRADE (120h),35N1234,PRO0017,,
2,2023.1,ANA CAROLINA CORDEIRO CORREIA LIMA (120h),24M1234,PRO0017,,
2,2023.1,ERICA MITIE UMAKOSHI KUNIOCHI (120h),24M1234,PRO0017,,
1,2023.1,FREDERICO FLOSCULO PINHEIRO BARRETO (120h),24M1234,PRO0018,,
2,2023.1,RAQUEL NAVES BLUMENSCHEIN (120h),24M1234,PRO0018,,
3,2023.1,RENAN DO NASCIMENTO BALZANI (120h),35N1234,PRO0018,,
3,2023.1,DANIELA DINIZ RODRIGUES (120h),35N1234,PRO0018,,
1,2023.1,CAROLINA PESCATORI CANDIDO DA SILVA (120h),24N1234,PRO0020,,
1,2023.1,LUCIANA SABOIA FONSECA CRUZ (120h),24N1234,PRO0020,,
2,2023.1,VANIA RAQUEL TELES LOUREIRO (120h),35T2345,PRO0020,,
2,2023.1,LIZA MARIA SOUZA DE ANDRADE (120h),35T2345,PRO0020,,
1,2023.1,MONICA FIUZA GONDIM (60h),35N1234,PRO0021,,
1,2023.1,MARCOS THADEU QUEIROZ MAGALHAES (120h),35N1234,PRO0021,,
2,2023.1,GABRIELA DE SOUZA TENORIO (120h),35T2345,PRO0021,,
2,2023.1,ORLANDO VINICIUS RANGEL NUNES (120h),35T2345,PRO0021,,
1,2023.1,LUIZ PEDRO DE MELO CESAR (120h),35M1234,PRO0022,,
3,2023.1,MONICA ROCIO NEVES (60h),7M1234,PRO0023,,
5,2023.1,MARIA CECILIA FILGUEIRAS LIMA GABRIELE (60h),3M1234,PRO0023,,
5,2023.1,ERICA MITIE UMAKOSHI KUNIOCHI (60h),3M1234,PRO0023,,
6,2023.1,MONICA ROCIO NEVES (60h),2T2345,PRO0023,,
3,2023.1,STEFANO GALIMI (60h),2T2345,PRO0025,,
4,2023.1,MARIA CLAUDIA CANDEIA DE SOUZA (60h),5N1234,PRO0025,,
5,2023.1,SERGIO RIZO DUTRA (60h),6M1234,PRO0025,,
1,2023.1,LUCIANE CLEONICE DURANTE (0h),"4T6  4N123 (14/12/2022 - 14/12/2022),  4T6 5T456 6T2345  4N123 (23/08/2023 - 01/09/2023),  4T6 6T23  4N123 (06/09/2023 - 08/09/2023)",PRO0026,,
1,2023.1,ELIEL AMERICO SANTANA DA SILVA (60h),6N1234,PRO0026,,
1,2023.1,CYNTHIA NOJIMOTO (0h),"4T6  4N123 (14/12/2022 - 14/12/2022),  4T6 5T456 6T2345  4N123 (23/08/2023 - 01/09/2023),  4T6 6T23  4N123 (06/09/2023 - 08/09/2023)",PRO0026,,
2,2023.1,SERGIO RIZO DUTRA (60h),4T2345,PRO0026,,
3,2023.1,STEFANO GALIMI (60h),6M1234,PRO0026,,
1,2023.1,ANDRE GONCALVES DA COSTA (60h),6N1234,PRO0028,,
2,2023.1,MARCIA URBANO TRONCOSO (60h),4T2345,PRO0028,,
2,2023.1,ANDRE GONCALVES DA COSTA (60h),4T2345,PRO0028,,
5,2023.1,MAFALDA FABIENE FERREIRA PANTOJA (60h),2T2345,PRO0028,,
1,2023.1,ANTONIO RODRIGUES DA SILVA FILHO (60h),3N1234 5N12,PRO0031,,
51,2023.1,ANA CAROLINA CORDEIRO CORREIA LIMA (60h),2345T1,PRO0039,,
52,2023.1,PAOLA CALIARI FERRARI MARTINS (60h),2345T1,PRO0039,,
52,2023.1,ANA CLARA GIANNECCHINI (60h),2345T1,PRO0039,,
53,2023.1,ANA PAULA CAMPOS GURGEL (60h),2345T1,PRO0039,,
54,2023.1,CAROLINA PESCATORI CANDIDO DA SILVA (60h),7N1234,PRO0039,,
55,2023.1,CAIO FREDERICO E SILVA (60h),2345T1,PRO0039,,
56,2023.1,CAROLINA PESCATORI CANDIDO DA SILVA (60h),2345T1,PRO0039,,
57,2023.1,CRISTIANE GUINANCIO (60h),2345T1,PRO0039,,
58,2023.1,CYNTHIA NOJIMOTO (60h),2345T1,PRO0039,,
59,2023.1,ELIEL AMERICO SANTANA DA SILVA (60h),2345T1,PRO0039,,
60,2023.1,ERICA MITIE UMAKOSHI KUNIOCHI (60h),2345T1,PRO0039,,
61,2023.1,FLAVIANA BARRETO LIRA (60h),2345T1,PRO0039,,
62,2023.1,FREDERICO FLOSCULO PINHEIRO BARRETO (60h),2345T1,PRO0039,,
63,2023.1,GABRIELA DE SOUZA TENORIO (60h),2345T1,PRO0039,,
64,2023.1,GUSTAVO DE LUNA SALES (60h),2345T1,PRO0039,,
65,2023.1,IVAN MANOEL REZENDE DO VALLE (60h),2345T1,PRO0039,,
66,2023.1,LIZA MARIA SOUZA DE ANDRADE (60h),2345T1,PRO0039,,
67,2023.1,LUCIANA SABOIA FONSECA CRUZ (60h),2345T1,PRO0039,,
68,2023.1,MARIBEL DEL CARMEN ALIAGA FUENTES (60h),2345T1,PRO0039,,
69,2023.1,ORLANDO VINICIUS RANGEL NUNES (60h),2345T1,PRO0039,,
70,2023.1,RENAN DO NASCIMENTO BALZANI (60h),2345T1,PRO0039,,
71,2023.1,JOARA CRONEMBERGER RIBEIRO SILVA (60h),2345T1,PRO0039,,
72,2023.1,VANIA RAQUEL TELES LOUREIRO (60h),2345T1,PRO0039,,
73,2023.1,ANDRE GONCALVES DA COSTA (60h),2345T1,PRO0039,,
74,2023.1,GUSTAVO DE LUNA SALES (60h),7N1234,PRO0039,,
75,2023.1,BENNY SCHVARSBERG (60h),7N1234,PRO0039,,
76,2023.1,GABRIELA DE SOUZA TENORIO (60h),7N1234,PRO0039,,
77,2023.1,ELIEL AMERICO SANTANA DA SILVA (60h),7N1234,PRO0039,,
78,2023.1,MARIA CLAUDIA CANDEIA DE SOUZA (60h),2345T1,PRO0039,,
78,2023.1,ALINE STEFANIA ZIM (60h),2345T1,PRO0039,,
79,2023.1,OSCAR LUIS FERREIRA (60h),2345T1,PRO0039,,
80,2023.1,RODRIGO SANTOS DE FARIA (60h),2345T1,PRO0039,,
81,2023.1,OSCAR LUIS FERREIRA (60h),7N1234,PRO0039,,
82,2023.1,CLAUDIA DA CONCEICAO GARCIA (60h),2345T1,PRO0039,,
83,2023.1,ANDRE GONCALVES DA COSTA (60h),2345T1,PRO0039,,
84,2023.1,IVAN MANOEL REZENDE DO VALLE (60h),7N1234,PRO0039,,
85,2023.1,MARIBEL DEL CARMEN ALIAGA FUENTES (60h),7N1234,PRO0039,,
2,2023.1,CAROLINA PESCATORI CANDIDO DA SILVA (90h),5M12345  5T1,PRO0043,,
2,2023.1,MARIBEL DEL CARMEN ALIAGA FUENTES (90h),5M12345  5T1,PRO0043,,
1,2023.1,ANA CLARA GIANNECCHINI (120h),35N1234,PRO0047,,
1,2023.1,PAOLA CALIARI FERRARI MARTINS (120h),35N1234,PRO0047,,
2,2023.1,ANA ELISABETE DE ALMEIDA MEDEIROS (120h),35M1234,PRO0047,,
2,2023.1,FLAVIANA BARRETO LIRA (120h),35M1234,PRO0047,,
1,2023.1,GABRIELA DE SOUZA TENORIO (60h),6M1234,PRO0052,,
1,2023.1,CLAUDIA DA CONCEICAO GARCIA (60h),6M1234,PRO0055,,
1,2023.1,FLAVIANA BARRETO LIRA (60h),6M1234,PRO0055,,
1,2023.1,ANA ELISABETE DE ALMEIDA MEDEIROS (60h),6M1234,PRO0055,,
1,2023.1,LUIZ PEDRO DE MELO CESAR (60h),6M1234,PRO0055,,
1,2023.1,PATRICIA SILVA GOMES (60h),7M1234,PRO0060,,
1,2023.1,NEANDER FURTADO SILVA (30h),6M34,PRO0063,,
2,2023.1,NEANDER FURTADO SILVA (30h),6M12,PRO0063,,
3,2023.1,RENAN DO NASCIMENTO BALZANI (30h),6N12,PRO0063,,
1,2023.1,CAIO FREDERICO E SILVA (30h),3N34,PRO0064,,
1,2023.1,LUDMILA SANTOS DE ANDRADE (30h),6N34,PRO0065,,
2,2023.1,CYNTHIA NOJIMOTO (30h),2T45,PRO0065,,
3,2023.1,CYNTHIA NOJIMOTO (30h),2T23,PRO0065,,
4,2023.1,LUDMILA SANTOS DE ANDRADE (30h),6N12,PRO0065,,
1,2023.1,DENISE OSORIO SEVERO (60h),3M1234,DSC0003,,
1,2023.1,MARIA DA GRACA LUDERITZ HOEFEL (60h),3M1234,DSC0003,,
1,2023.1,ANDREA LEITE RIBEIRO (30h),4T6  4N1,DSC0007,,
1,2023.1,MARIA PAULA DO AMARAL ZAITUNE (60h),5N1234,DSC0010,,
1,2023.1,THAIS BRANQUINHO OLIVEIRA FRAGELLI (60h),4N1234,DSC0016,,
1,2023.1,EDGAR MERCHAN HAMANN (60h),2T2345,DSC0020,,
2,2023.1,EDGAR MERCHAN HAMANN (15h),4T2345,DSC0020,,
1,2023.1,OLGA DE OLIVEIRA RIOS (60h),5N1234,DSC0025,,
1,2023.1,MARIA DA GRACA LUDERITZ HOEFEL (60h),5N1234,DSC0025,,
1,2023.1,CARLO HENRIQUE GORETTI ZANETTI (60h),3T2345,DSC0037,,
2,2023.1,ERICA LIMA COSTA DE MENEZES (60h),2T2345,DSC0037,,
1,2023.1,LILA LOUISE MOREIRA MARTINS FRANCO (60h),6N1234,DSC0038,,
1,2023.1,LUANA DIAS DA COSTA (45h),4N234,DSC0044,,
1,2023.1,MARIA FATIMA DE SOUSA (15h),4N234,DSC0044,,
1,2023.1,XIMENA PAMELA CLAUDIA DIAZ BERMUDEZ (60h),4T56  4N12,DSC0049,,
1,2023.1,ELIZABETH ALVES DE JESUS PRADO (60h),6N1234,DSC0050,,
1,2023.1,MARIA FATIMA DE SOUSA (60h),6N1234,DSC0050,,
1,2023.1,TACIANA SILVEIRA PASSOS (60h),35N34,DSC0051,,
1,2023.1,JONAS LOTUFO BRANT DE CARVALHO (60h),2N1234,DSC0052,,
1,2023.1,NATALIA FERNANDES DE ANDRADE (60h),2N1234,DSC0056,,
1,2023.1,EVERTON LUIS PEREIRA (60h),35N12,DSC0057,,
1,2023.1,NATAN MONSORES DE SA (60h),2N1234,DSC0058,,
1,2023.1,XIMENA PAMELA CLAUDIA DIAZ BERMUDEZ (45h),4T234,DSC0059,,
1,2023.1,ERICA LIMA COSTA DE MENEZES (30h),4T6  4N1,DSC0060,,
1,2023.1,EDGAR MERCHAN HAMANN (60h),3N1234,DSC0061,,
1,2023.1,CLAUDIA MARA PEDROSA (60h),7M1234,DSC0062,,
1,2023.1,DENISE OSORIO SEVERO (30h),2N12,DSC0063,,
1,2023.1,DENISE OSORIO SEVERO (30h),3N1234,DSC0065,,
1,2023.1,THAIS BRANQUINHO OLIVEIRA FRAGELLI (60h),7M1234,DSC0067,,
1,2023.1,TACIANA SILVEIRA PASSOS (60h),2N1234,DSC0069,,
1,2023.1,WALLACE ENRICO BOAVENTURA GONCALVES DOS SANTOS (60h),5N1234,DSC0070,,
1,2023.1,João Paulo Alves Oliveira (60h),5N1234,DSC0070,,
1,2023.1,ERICA LIMA COSTA DE MENEZES (60h),5N1234,DSC0072,,
1,2023.1,NATALIA FERNANDES DE ANDRADE (60h),3N1234,DSC0073,,
1,2023.1,LILA LOUISE MOREIRA MARTINS FRANCO (60h),5N1234,DSC0075,,
1,2023.1,THAIS BRANQUINHO OLIVEIRA FRAGELLI (30h),5T6  5N1,DSC0076,,
1,2023.1,EVERTON LUIS PEREIRA (45h),4N123,DSC0078,,
1,2023.1,CLAUDIA MARA PEDROSA (45h),4N123,DSC0078,,
1,2023.1,NATAN MONSORES DE SA (60h),4N1234,DSC0079,,
2,2023.1,ROSAMARIA GIATTI CARNEIRO (15h),7T123456  3N1234,DSC0083,,
1,2023.1,JONAS LOTUFO BRANT DE CARVALHO (60h),4M1234,DSC0086,,
1,2023.1,JONAS LOTUFO BRANT DE CARVALHO (60h),5N1234,DSC0089,,
1,2023.1,MARCELA LOPES SANTOS (45h),5N1234,DSC0089,,
1,2023.1,DENISE DE LIMA COSTA FURLANETTO (60h),4N1234,DSC0092,,
1,2023.1,MARIA PAULA DO AMARAL ZAITUNE (60h),3N1234,DSC0093,,
1,2023.1,LILA LOUISE MOREIRA MARTINS FRANCO (30h),4N12,DSC0094,,
2,2023.1,LARISSA POLEJACK BRAMBATTI (30h),3M34,DSC0094,,
5,2023.1,JOSENAIDE ENGRACIA DOS SANTOS (15h),4M5  4T1,DSC0094,,
6,2023.1,DORALICE OLIVEIRA GOMES (30h),4M5  4T1,DSC0094,,
1,2023.1,IVAN RICARDO ZIMMERMANN (60h),2N1234,DSC0095,,
1,2023.1,ROSAMARIA GIATTI CARNEIRO (60h),2N1234 (28/03/2023 - 25/07/2023),DSC0099,,
1,2023.1,ROSAMARIA GIATTI CARNEIRO (60h),3N1234 (28/03/2023 - 25/07/2023),DSC0103,,
1,2023.1,HELENA ERI SHIMIZU (45h),4T456,DSC0151,,
1,2023.1,DENISE DE LIMA COSTA FURLANETTO (45h),4T2345,DSC0156,,
1,2023.1,ALEXANDRE JORGE DE MEDEIROS FERNANDES (45h),4T2345,DSC0156,,
3,2023.1,DENISE DE LIMA COSTA FURLANETTO (15h),5T2345,DSC0156,,
3,2023.1,ALEXANDRE JORGE DE MEDEIROS FERNANDES (15h),5T2345,DSC0156,,
1,2023.1,MARIA DA GRACA LUDERITZ HOEFEL (60h),4M1234,DSC0159,,
1,2023.1,ALEJANDRO GOLDBERG (60h),4M1234,DSC0159,,
1,2023.1,DENISE OSORIO SEVERO (60h),4M1234,DSC0159,,
1,2023.1,WALLACE ENRICO BOAVENTURA GONCALVES DOS SANTOS (60h),4N1234,DSC0164,,
1,2023.1,IVAN RICARDO ZIMMERMANN (60h),4N1234,DSC0167,,
1,2023.1,MARLENE DE JESUS SILVA SANTOS (60h),35M34,SER0001,,
2,2023.1,SIMONE ROCHA DA ROCHA PIRES MONTEIRO (60h),5N1234,SER0001,,
2,2023.1,LILIANE ALVES FERNANDES (60h),2T1234,SER0007,,
1,2023.1,LILIAM DOS REIS SOUZA SANTOS (60h),24M12,SER0015,,
2,2023.1,TIBERIO LIMA OLIVEIRA (60h),24N34,SER0015,,
1,2023.1,LEONARDO RODRIGUES DE OLIVEIRA ORTEGAL (60h),24N34,SER0024,,
2,2023.1,MARILEIA GOIN (60h),24M12,SER0024,,
1,2023.1,DJONATAN KAIC RIBEIRO DE SOUZA (60h),35M12,SER0033,,
2,2023.1,GABRIELA FERNANDES CHAVES LIRA (60h),4N1234,SER0033,,
1,2023.1,MIRIAM DE SOUZA LEAO ALBUQUERQUE (60h),4N1234,SER0035,,
2,2023.1,VALDENIZIA BENTO PEIXOTO (60h),24M12,SER0035,,
1,2023.1,SILVIA CRISTINA YANNOULAS (60h),6M1234,SER0048,,
2,2023.1,MARIA DE FATIMA DOS SANTOS SILVA (60h),3N1234,SER0048,,
1,2023.1,ISABELA RAMOS RIBEIRO (60h),35M12,SER0052,,
2,2023.1,EVILASIO DA SILVA SALVADOR (60h),3N1234,SER0052,,
1,2023.1,REGINALDO GHIRALDELLI (60h),2N1234,SER0062,,
1,2023.1,AILTA BARROS DE SOUZA (60h),4M1234,SER0068,,
1,2023.1,GABRIELA FERNANDES CHAVES LIRA (60h),5N1234,SER0076,,
2,2023.1,ANDREIA DE OLIVEIRA (60h),35M34,SER0076,,
1,2023.1,THAYANE DUARTE QUEIROZ (60h),3N1234,SER0096,,
2,2023.1,HAYESKA COSTA BARROSO (60h),6M1234,SER0096,,
1,2023.1,KENIA AUGUSTA FIGUEIREDO (60h),35N34,SER0101,,
2,2023.1,HAYESKA COSTA BARROSO (60h),35M34,SER0101,,
1,2023.1,THAYANE DUARTE QUEIROZ (60h),2N1234,SER0103,,
2,2023.1,MARIA DE FATIMA DOS SANTOS SILVA (60h),24M34,SER0103,,
1,2023.1,JANAINA LOPES DO NASCIMENTO DUARTE (60h),2N1234,SER0105,,
2,2023.1,JANAINA LOPES DO NASCIMENTO DUARTE (60h),24M34,SER0105,,
1,2023.1,MARIA DE FATIMA DOS SANTOS SILVA (240h),6M34 7M12345  7T123456  7N12,SER0107,,
2,2023.1,KAREN SANTANA DE ALMEIDA VIEIRA (240h),6M34 7M12345  7T123456  7N12,SER0107,,
3,2023.1,TIBERIO LIMA OLIVEIRA (240h),7M12345  7T123456  27N12,SER0107,,
4,2023.1,TAISE CRISTINA GOMES CLEMENTINO DE NEGREIROS (240h),6M34 7M12345  7T123456  7N12,SER0107,,
5,2023.1,MIRIAM DE SOUZA LEAO ALBUQUERQUE (240h),7M12345  7T123456  27N12,SER0107,,
6,2023.1,DJONATAN KAIC RIBEIRO DE SOUZA (240h),7M12345  7T123456  27N12,SER0107,,
1,2023.1,GABRIELA FERNANDES CHAVES LIRA (240h),7M12345  7T123456  27N12,SER0109,,
2,2023.1,THAYANE DUARTE QUEIROZ (240h),6M34 7M12345  7T123456  7N12,SER0109,,
3,2023.1,LILIANE ALVES FERNANDES (240h),7M12345  7T123456  27N12,SER0109,,
4,2023.1,LILIAM DOS REIS SOUZA SANTOS (240h),6M34 7M12345  7T123456  7N12,SER0109,,
5,2023.1,PATRICIA CRISTINA DA SILVA PINHEIRO (240h),6M12 7M12345  7T123456  7N12,SER0109,,
7,2023.1,SIMONE ROCHA DA ROCHA PIRES MONTEIRO (240h),7M12345  7T123456  27N12,SER0109,,
1,2023.1,REGINALDO GHIRALDELLI (60h),3N1234,SER0110,,
2,2023.1,PERCI COELHO DE SOUZA (60h),24M34,SER0110,,
1,2023.1,AILTA BARROS DE SOUZA (60h),6N1234,SER0112,,
2,2023.1,PERCI COELHO DE SOUZA (60h),35M12,SER0112,,
1,2023.1,LILIANE ALVES FERNANDES (60h),6N1234,SER0113,,
2,2023.1,VALDENIZIA BENTO PEIXOTO (60h),24M34,SER0113,,
1,2023.1,KENIA AUGUSTA FIGUEIREDO (60h),4N1234,SER0115,,
2,2023.1,TIBERIO LIMA OLIVEIRA (60h),4M1234,SER0115,,
2,2023.1,KAREN SANTANA DE ALMEIDA VIEIRA (60h),23M5  23T1,SER0118,,
4,2023.1,EVILASIO DA SILVA SALVADOR (60h),23M5  23T1,SER0118,,
5,2023.1,MARILEIA GOIN (60h),7M1234,SER0118,,
6,2023.1,ANDREIA DE OLIVEIRA (60h),7M1234,SER0118,,
7,2023.1,VALDENIZIA BENTO PEIXOTO (60h),7M1234,SER0118,,
10,2023.1,JANAINA LOPES DO NASCIMENTO DUARTE (60h),6M5  23T6 6T1,SER0118,,
11,2023.1,LEONARDO RODRIGUES DE OLIVEIRA ORTEGAL (60h),23M5  23T1,SER0118,,
12,2023.1,MARIA LUCIA LOPES DA SILVA (60h),4567T6,SER0118,,
13,2023.1,MARILEIA GOIN (60h),3N1234,SER0118,,
14,2023.1,HAYESKA COSTA BARROSO (60h),3N1234,SER0118,,
1,2023.1,LILIAM DOS REIS SOUZA SANTOS (60h),45M5  45T1,SER0119,,
2,2023.1,VALDENIZIA BENTO PEIXOTO (60h),23M5  23T1,SER0119,,
3,2023.1,LUCELIA LUIZ PEREIRA (60h),45M5  45T1,SER0119,,
4,2023.1,EVILASIO DA SILVA SALVADOR (60h),45M5  45T1,SER0119,,
6,2023.1,HAYESKA COSTA BARROSO (60h),4567T6,SER0119,,
